03/05/2002,1421.03
06/05/2002,1415.77
07/05/2002,1422.77
08/05/2002,1418.81
09/05/2002,1411.95
10/05/2002,1405.54
13/05/2002,1415.4
14/05/2002,1411.16
15/05/2002,1427.57
16/05/2002,1428.09
17/05/2002,1444.03
21/05/2002,1421.98
22/05/2002,1425.48
23/05/2002,1406.44
24/05/2002,1407.27
27/05/2002,1401.27
28/05/2002,1402.53
29/05/2002,1385.64
30/05/2002,1378.94
31/05/2002,1370.93
03/06/2002,1376.9
04/06/2002,1371.09
05/06/2002,1381.81
06/06/2002,1380.56
07/06/2002,1370.35
10/06/2002,1371.62
11/06/2002,1364.26
12/06/2002,1356.71
13/06/2002,1354.95
14/06/2002,1335.19
17/06/2002,1316.68
18/06/2002,1317.64
19/06/2002,1294.42
20/06/2002,1303.71
21/06/2002,1286.79
24/06/2002,1297.5
25/06/2002,1291.05
26/06/2002,1260.9
27/06/2002,1280.36
28/06/2002,1291.34
02/07/2002,1279.94
03/07/2002,1292.18
04/07/2002,1313.08
05/07/2002,1316.93
08/07/2002,1315.71
09/07/2002,1319.67
10/07/2002,1313.48
11/07/2002,1286.96
12/07/2002,1297.07
15/07/2002,1288.97
16/07/2002,1269.47
17/07/2002,1256.43
18/07/2002,1267.47
19/07/2002,1251.52
22/07/2002,1222.09
23/07/2002,1245.95
24/07/2002,1206.86
25/07/2002,1196.95
26/07/2002,1179.07
29/07/2002,1202.29
30/07/2002,1225.82
31/07/2002,1239.06
01/08/2002,1227.62
02/08/2002,1204.4
05/08/2002,1186.2
06/08/2002,1165.71
07/08/2002,1198.72
08/08/2002,1197.14
09/08/2002,1202.97
12/08/2002,1193.62
13/08/2002,1209.14
14/08/2002,1193.14
15/08/2002,1221.97
16/08/2002,1227.79
19/08/2002,1227.65
20/08/2002,1245.43
21/08/2002,1246.15
22/08/2002,1250.42
23/08/2002,1231.31
26/08/2002,1228.14
27/08/2002,1221.44
28/08/2002,1214.34
29/08/2002,1206.9
30/08/2002,1205.89
02/09/2002,1190.61
03/09/2002,1178.15
04/09/2002,1180.76
05/09/2002,1170.67
06/09/2002,1168.93
09/09/2002,1169.57
10/09/2002,1188.07
11/09/2002,1187.84
12/09/2002,1190.27
13/09/2002,1162.29
16/09/2002,1144.27
17/09/2002,1166.86
18/09/2002,1140.35
19/09/2002,1135.94
20/09/2002,1124.17
23/09/2002,1122.02
24/09/2002,1108.85
25/09/2002,1100.24
26/09/2002,1116.5
27/09/2002,1119.95
30/09/2002,1095.45
02/10/2002,1098.54
03/10/2002,1082.91
04/10/2002,1090.07
07/10/2002,1075.23
08/10/2002,1079.72
09/10/2002,1079.18
10/10/2002,1064.54
11/10/2002,1076.68
15/10/2002,1118.0
16/10/2002,1133.03
17/10/2002,1147.85
18/10/2002,1153.57
21/10/2002,1146.72
22/10/2002,1144.26
